scene_name,scene_avg_p,scene_avg_a,scene_avg_d,scene_avg_blur,scene_avg_optical_flow,scene_movie,paths
incredible_25,27.985078314887147,6.573143229166665,32.95237651909722,287.5310516345096,0.00042020651744678617,incredible_2,"['data\\scenes\\incredible_2\\incredible_2-Scene-5-0.jpg', 'data\\scenes\\incredible_2\\incredible_2-Scene-5-1.jpg', 'data\\scenes\\incredible_2\\incredible_2-Scene-5-2.jpg']"
incredible_26,55.897013956705734,69.04910225423177,72.03453759765625,54.31321489249851,3.395135354367085e-05,incredible_2,"['data\\scenes\\incredible_2\\incredible_2-Scene-6-0.jpg', 'data\\scenes\\incredible_2\\incredible_2-Scene-6-1.jpg', 'data\\scenes\\incredible_2\\incredible_2-Scene-6-2.jpg']"
incredible_27,72.98976479763455,5.6174559868706595,84.66406689453125,261.076651935797,0.0016851514810696244,incredible_2,"['data\\scenes\\incredible_2\\incredible_2-Scene-7-0.jpg', 'data\\scenes\\incredible_2\\incredible_2-Scene-7-1.jpg', 'data\\scenes\\incredible_2\\incredible_2-Scene-7-2.jpg']"
incredible_28,52.893575181749135,34.1591295437283,64.6981382921007,20.724727925630635,2.4101613234961405e-05,incredible_2,"['data\\scenes\\incredible_2\\incredible_2-Scene-8-0.jpg', 'data\\scenes\\incredible_2\\incredible_2-Scene-8-1.jpg', 'data\\scenes\\incredible_2\\incredible_2-Scene-8-2.jpg']"
incredible_29,121.29905189344618,112.3819772406684,152.15451595052085,288.4374793049962,0.023312177509069443,incredible_2,"['data\\scenes\\incredible_2\\incredible_2-Scene-9-0.jpg', 'data\\scenes\\incredible_2\\incredible_2-Scene-9-1.jpg', 'data\\scenes\\incredible_2\\incredible_2-Scene-9-2.jpg']"
toy_story_40,87.22831948513453,16.6312910563151,102.28245578342013,291.63235075955225,0.11754131317138672,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-0-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-0-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-0-2.jpg']"
toy_story_41,64.39091029188369,58.04673071289062,80.59132758246527,672.4549144887582,0.027061710134148598,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-1-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-1-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-1-2.jpg']"
toy_story_410,63.6353620062934,56.800632297092,79.58288444010417,140.12105751376708,0.08857899904251099,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-10-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-10-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-10-2.jpg']"
toy_story_411,38.82702890353732,36.70686535644531,48.785264268663205,185.7260635906691,0.002280803397297859,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-11-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-11-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-11-2.jpg']"
toy_story_412,135.77856666395397,-30.0140911593967,152.99772900390624,132.87617473049605,0.6300557255744934,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-12-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-12-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-12-2.jpg']"
toy_story_413,140.287835679796,1.9286148681640636,161.74031548394098,866.7957086665996,0.030581071972846985,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-13-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-13-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-13-2.jpg']"
toy_story_414,100.36231631130643,46.59700405544704,120.73570600043404,2037.5617943730092,0.4676892161369324,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-14-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-14-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-14-2.jpg']"
toy_story_415,134.0823496907552,19.79665242513021,156.58154524739584,340.2746917402174,0.9693783521652222,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-15-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-15-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-15-2.jpg']"
toy_story_416,68.98076075575086,36.15410974121094,83.44251068793403,465.3130377942244,0.07618938386440277,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-16-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-16-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-16-2.jpg']"
toy_story_417,111.8008251953125,4.647305013020831,129.24287369791668,656.1483341753324,0.08954788744449615,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-17-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-17-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-17-2.jpg']"
toy_story_418,53.38689543999566,23.705016777886286,64.1040921766493,57.576958654425376,0.013394680805504322,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-18-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-18-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-18-2.jpg']"
toy_story_419,70.78489415147568,52.29345342339409,87.31377506510417,443.02473216540875,,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-19-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-19-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-19-2.jpg']"
toy_story_42,77.26878647189669,55.43600828721788,95.12857796223959,154.27190647924084,0.5408529043197632,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-2-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-2-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-2-2.jpg']"
toy_story_420,53.57778648546006,29.20045369466146,64.9347394748264,232.33011273377414,0.01678815484046936,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-20-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-20-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-20-2.jpg']"
toy_story_421,118.36669361707898,5.372077297634547,136.88330908203125,122.20550033680695,0.2674276530742645,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-21-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-21-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-21-2.jpg']"
toy_story_422,130.35366170247394,21.285866563585063,152.45391004774308,975.1933191760696,0.90924072265625,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-22-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-22-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-22-2.jpg']"
toy_story_423,118.9980364718967,23.42805641004774,139.61728260633683,663.3719582391942,0.6153585314750671,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-23-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-23-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-23-2.jpg']"
toy_story_424,107.9572810736762,20.340577514648434,126.56187765842014,982.6751132042772,0.7415033578872681,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-24-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-24-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-24-2.jpg']"
toy_story_425,98.01759010145399,7.069947550455727,113.64229616970488,1895.0780957508025,1.1955797672271729,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-25-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-25-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-25-2.jpg']"
toy_story_426,101.93311947970919,8.196275187174479,118.27579486762153,407.727345213286,0.045888155698776245,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-26-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-26-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-26-2.jpg']"
toy_story_427,89.87069940863715,31.864076171874995,107.0180978732639,604.9069686214442,1.0273759365081787,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-27-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-27-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-27-2.jpg']"
toy_story_428,92.99153348795573,17.083821112738708,108.96846164279513,444.5828533121232,0.6806419491767883,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-28-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-28-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-28-2.jpg']"
toy_story_429,90.59002897135416,14.416354220920136,105.90688650173611,493.70062660221794,0.22791452705860138,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-29-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-29-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-29-2.jpg']"
toy_story_43,85.27209826660156,47.19045891655816,103.4269546983507,269.1293049462164,0.10110510885715485,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-3-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-3-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-3-2.jpg']"
toy_story_44,89.37527620442707,52.090867784288186,108.69602625868055,86.89765811867365,0.003163367509841919,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-4-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-4-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-4-2.jpg']"
toy_story_45,54.42053544108072,38.500147583007816,66.93879964192708,164.86487533790526,0.010463321581482887,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-5-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-5-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-5-2.jpg']"
toy_story_46,56.166829115125864,36.82601314290364,68.7633716905382,250.5952175739407,0.023645153269171715,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-6-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-6-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-6-2.jpg']"
toy_story_47,81.08244391547309,48.57848232693143,98.75731960720486,395.85000180927017,0.036148421466350555,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-7-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-7-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-7-2.jpg']"
toy_story_48,68.81508950466579,68.24732461208767,86.81915033637154,142.4725911764807,0.030031155794858932,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-8-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-8-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-8-2.jpg']"
toy_story_49,57.01095377604167,62.169930474175345,72.55244672309028,159.2973917169268,0.00015009232447482646,toy_story_4,"['data\\scenes\\toy_story_4\\toy_story_4-Scene-9-0.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-9-1.jpg', 'data\\scenes\\toy_story_4\\toy_story_4-Scene-9-2.jpg']"
up0,71.65655589463974,-32.15794991048177,78.9300160047743,627.2865559895832,0.0,up,"['data\\scenes\\up\\up-Scene-0-0.jpg', 'data\\scenes\\up\\up-Scene-0-1.jpg', 'data\\scenes\\up\\up-Scene-0-2.jpg']"
up1,56.90660635036892,-25.46315938313802,62.691253634982644,338.68897682790833,0.0007952713640406728,up,"['data\\scenes\\up\\up-Scene-1-0.jpg', 'data\\scenes\\up\\up-Scene-1-1.jpg', 'data\\scenes\\up\\up-Scene-1-2.jpg']"
up10,88.3163159722222,63.32263056098089,108.72524186197916,349.7750957202163,0.0,up,"['data\\scenes\\up\\up-Scene-10-0.jpg', 'data\\scenes\\up\\up-Scene-10-1.jpg', 'data\\scenes\\up\\up-Scene-10-2.jpg']"
up11,84.0606121283637,88.33547847493487,106.6056273328993,188.87835011712988,0.0010767228668555617,up,"['data\\scenes\\up\\up-Scene-11-0.jpg', 'data\\scenes\\up\\up-Scene-11-1.jpg', 'data\\scenes\\up\\up-Scene-11-2.jpg']"
up12,96.28743170844183,61.39994060601128,117.68937972005209,468.14428590919397,0.012326632626354694,up,"['data\\scenes\\up\\up-Scene-12-0.jpg', 'data\\scenes\\up\\up-Scene-12-1.jpg', 'data\\scenes\\up\\up-Scene-12-2.jpg']"
up13,69.13747555881076,121.64763682725693,93.12617122395834,195.8628321325626,8.488912135362625e-05,up,"['data\\scenes\\up\\up-Scene-13-0.jpg', 'data\\scenes\\up\\up-Scene-13-1.jpg', 'data\\scenes\\up\\up-Scene-13-2.jpg']"
up14,80.22098597547742,72.10698090277778,100.38080794270833,124.07463143380579,0.0014532161876559258,up,"['data\\scenes\\up\\up-Scene-14-0.jpg', 'data\\scenes\\up\\up-Scene-14-1.jpg', 'data\\scenes\\up\\up-Scene-14-2.jpg']"
up15,89.21156717936198,87.42409322102866,112.43507568359375,115.57526648912595,0.0,up,"['data\\scenes\\up\\up-Scene-15-0.jpg', 'data\\scenes\\up\\up-Scene-15-1.jpg', 'data\\scenes\\up\\up-Scene-15-2.jpg']"
up16,95.57164634874134,79.70763617621527,118.90026410590276,359.82706960998445,0.0004526341217570007,up,"['data\\scenes\\up\\up-Scene-16-0.jpg', 'data\\scenes\\up\\up-Scene-16-1.jpg', 'data\\scenes\\up\\up-Scene-16-2.jpg']"
up17,157.95951109483508,37.224552978515625,186.01069390190972,1055.0234672251252,,up,"['data\\scenes\\up\\up-Scene-17-0.jpg', 'data\\scenes\\up\\up-Scene-17-1.jpg', 'data\\scenes\\up\\up-Scene-17-2.jpg']"
up18,95.80213142903644,76.29242719184028,118.78601714409722,217.85723153073238,0.03708139806985855,up,"['data\\scenes\\up\\up-Scene-18-0.jpg', 'data\\scenes\\up\\up-Scene-18-1.jpg', 'data\\scenes\\up\\up-Scene-18-2.jpg']"
up19,80.94669289822049,94.61831667751734,103.71867621527777,103.16210155626077,0.00010642956476658583,up,"['data\\scenes\\up\\up-Scene-19-0.jpg', 'data\\scenes\\up\\up-Scene-19-1.jpg', 'data\\scenes\\up\\up-Scene-19-2.jpg']"
up2,26.681581515842012,12.895775851779511,32.154350151909725,463.27497196978476,6.107585068093613e-05,up,"['data\\scenes\\up\\up-Scene-2-0.jpg', 'data\\scenes\\up\\up-Scene-2-1.jpg', 'data\\scenes\\up\\up-Scene-2-2.jpg']"
up20,121.70211946614582,26.36815109592013,143.05754796006943,349.1664914682636,0.037222154438495636,up,"['data\\scenes\\up\\up-Scene-20-0.jpg', 'data\\scenes\\up\\up-Scene-20-1.jpg', 'data\\scenes\\up\\up-Scene-20-2.jpg']"
up21,111.3419388970269,22.401260837131076,130.68799679904515,727.0952022489761,0.00015589260146953166,up,"['data\\scenes\\up\\up-Scene-21-0.jpg', 'data\\scenes\\up\\up-Scene-21-1.jpg', 'data\\scenes\\up\\up-Scene-21-2.jpg']"
up22,136.9052936469184,41.86333205837675,162.2847234157986,2291.617805376192,0.004375584423542023,up,"['data\\scenes\\up\\up-Scene-22-0.jpg', 'data\\scenes\\up\\up-Scene-22-1.jpg', 'data\\scenes\\up\\up-Scene-22-2.jpg']"
up23,107.84442740885417,29.15914244249132,127.41218608940972,1880.502802101324,0.0,up,"['data\\scenes\\up\\up-Scene-23-0.jpg', 'data\\scenes\\up\\up-Scene-23-1.jpg', 'data\\scenes\\up\\up-Scene-23-2.jpg']"
up24,150.68873593478733,-17.08352689615886,171.60246609157988,884.0432554602371,2.8478941658249823e-06,up,"['data\\scenes\\up\\up-Scene-24-0.jpg', 'data\\scenes\\up\\up-Scene-24-1.jpg', 'data\\scenes\\up\\up-Scene-24-2.jpg']"
up25,101.88620330132376,32.505638007269965,120.92393668619792,914.8884297604491,0.0123958270996809,up,"['data\\scenes\\up\\up-Scene-25-0.jpg', 'data\\scenes\\up\\up-Scene-25-1.jpg', 'data\\scenes\\up\\up-Scene-25-2.jpg']"
up26,118.62124183485241,12.176370442708333,137.93273936631945,480.0837453807639,0.005649849306792021,up,"['data\\scenes\\up\\up-Scene-26-0.jpg', 'data\\scenes\\up\\up-Scene-26-1.jpg', 'data\\scenes\\up\\up-Scene-26-2.jpg']"
up27,99.92762977430556,38.8600583767361,119.3751953125,716.1331092893311,0.0025653287302702665,up,"['data\\scenes\\up\\up-Scene-27-0.jpg', 'data\\scenes\\up\\up-Scene-27-1.jpg', 'data\\scenes\\up\\up-Scene-27-2.jpg']"
up28,73.69207874891492,45.37007926432292,89.89149392361112,263.5335133981067,0.002733368892222643,up,"['data\\scenes\\up\\up-Scene-28-0.jpg', 'data\\scenes\\up\\up-Scene-28-1.jpg', 'data\\scenes\\up\\up-Scene-28-2.jpg']"
up29,91.4269127061632,15.078511094835067,106.94406911892361,562.5035823403558,,up,"['data\\scenes\\up\\up-Scene-29-0.jpg', 'data\\scenes\\up\\up-Scene-29-1.jpg', 'data\\scenes\\up\\up-Scene-29-2.jpg']"
up3,76.34272528754339,-34.048866834852426,84.11543305121528,331.0754146485999,0.036965034902095795,up,"['data\\scenes\\up\\up-Scene-3-0.jpg', 'data\\scenes\\up\\up-Scene-3-1.jpg', 'data\\scenes\\up\\up-Scene-3-2.jpg']"
up4,67.76128811306423,-30.40618169487847,74.63976736111111,334.2668674743458,0.00038192508509382606,up,"['data\\scenes\\up\\up-Scene-4-0.jpg', 'data\\scenes\\up\\up-Scene-4-1.jpg', 'data\\scenes\\up\\up-Scene-4-2.jpg']"
up5,147.3255152452257,-5.591446017795138,169.00751671006944,343.4939348654602,0.011529294773936272,up,"['data\\scenes\\up\\up-Scene-5-0.jpg', 'data\\scenes\\up\\up-Scene-5-1.jpg', 'data\\scenes\\up\\up-Scene-5-2.jpg']"
up6,124.51637622070314,65.60264143880208,150.65904947916667,2944.6902948687034,0.025081610307097435,up,"['data\\scenes\\up\\up-Scene-6-0.jpg', 'data\\scenes\\up\\up-Scene-6-1.jpg', 'data\\scenes\\up\\up-Scene-6-2.jpg']"
up7,100.06601439073351,24.159965942382808,117.90050884331599,1876.148295580181,0.031842466443777084,up,"['data\\scenes\\up\\up-Scene-7-0.jpg', 'data\\scenes\\up\\up-Scene-7-1.jpg', 'data\\scenes\\up\\up-Scene-7-2.jpg']"
up8,75.28702682834201,86.9241843532986,96.34693815104167,657.4070434684728,0.0,up,"['data\\scenes\\up\\up-Scene-8-0.jpg', 'data\\scenes\\up\\up-Scene-8-1.jpg', 'data\\scenes\\up\\up-Scene-8-2.jpg']"
up9,93.05136203342015,74.48459090169271,115.4178562282986,418.975819284751,0.001020421739667654,up,"['data\\scenes\\up\\up-Scene-9-0.jpg', 'data\\scenes\\up\\up-Scene-9-1.jpg', 'data\\scenes\\up\\up-Scene-9-2.jpg']"
wall_e_0,109.96477431911892,5.142499335394969,127.18390847439235,210.3445034582661,0.006092495284974575,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-0-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-0-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-0-2.jpg']"
wall_e_1,134.72578356933593,12.77149640570746,156.5414915907118,1063.6752428968687,0.020062550902366638,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-1-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-1-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-1-2.jpg']"
wall_e_10,83.493318617079,43.63983106825086,100.98420871310763,273.996571053751,0.0004786395584233105,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-10-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-10-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-10-2.jpg']"
wall_e_11,101.90804102918837,2.0838266194661466,117.5674771592882,311.3304570881005,0.03494784235954285,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-11-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-11-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-11-2.jpg']"
wall_e_12,131.06409201388888,11.62518120659722,152.1980373263889,93.2436489573115,4.197912858217023e-05,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-12-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-12-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-12-2.jpg']"
wall_e_13,112.9842336425781,47.28768565538194,135.3452228732639,294.03765570060585,0.0011480693938210607,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-13-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-13-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-13-2.jpg']"
wall_e_14,61.53140044487847,83.08927368164062,80.0825769314236,80.64554033547701,0.0006233876338228583,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-14-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-14-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-14-2.jpg']"
wall_e_15,38.17047463650174,84.61469661458334,53.354614800347214,15.859611090476866,0.0,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-15-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-15-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-15-2.jpg']"
wall_e_16,44.637932861328125,46.80228219943576,56.598056098090275,334.07636483405844,8.892995538190007e-05,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-16-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-16-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-16-2.jpg']"
wall_e_17,48.40082714843749,50.94258365885417,61.390837239583334,126.9812970797736,0.00012117040751036257,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-17-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-17-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-17-2.jpg']"
wall_e_18,50.75055276150173,84.30401123046873,67.80464930555557,144.42295417429673,0.0006765131838619709,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-18-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-18-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-18-2.jpg']"
wall_e_19,71.00158334689671,47.836532430013015,87.06784988064236,123.79518112450164,8.102640276774764e-05,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-19-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-19-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-19-2.jpg']"
wall_e_2,128.1173254530165,28.84185621473524,150.7189186740451,117.43150268023886,0.00871654786169529,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-2-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-2-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-2-2.jpg']"
wall_e_20,43.13419006347656,67.90825478786893,57.21274321831597,8.326759557222388,0.0,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-20-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-20-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-20-2.jpg']"
wall_e_21,49.67248259819879,80.51653267415365,66.14236518012153,54.56270617387361,0.00014929863391444087,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-21-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-21-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-21-2.jpg']"
wall_e_22,59.19689955647787,68.92178411865234,75.81983878580729,63.35284536566817,,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-22-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-22-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-22-2.jpg']"
wall_e_23,24.881874308268227,40.56798018391927,33.15815087890625,63.020313717451835,0.0,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-23-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-23-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-23-2.jpg']"
wall_e_24,24.35948052300347,40.37334041341145,32.53503656684027,104.74090965749491,0.0025226748548448086,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-24-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-24-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-24-2.jpg']"
wall_e_25,30.307500257703992,52.689582560221346,40.752562771267364,21.010124837406625,3.058682705159299e-05,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-25-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-25-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-25-2.jpg']"
wall_e_26,154.2452618408203,-4.7294884033203175,177.07065283203124,1099.7365283783304,2.331251380383037e-06,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-26-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-26-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-26-2.jpg']"
wall_e_27,115.65043958875867,11.310006700303816,134.41588639322916,1437.6638257223813,0.051977626979351044,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-27-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-27-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-27-2.jpg']"
wall_e_28,151.52374807400173,-7.375125623914928,173.64304893663197,1265.1535608178372,0.02421918883919716,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-28-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-28-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-28-2.jpg']"
wall_e_29,147.63791522894962,-5.319447862413192,169.39744531250003,482.955341389679,0.00011303205974400043,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-29-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-29-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-29-2.jpg']"
wall_e_3,123.08836454264322,43.757472181532115,146.5866041124132,1225.7545073260137,0.003982940223067999,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-3-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-3-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-3-2.jpg']"
wall_e_4,103.61405681694879,65.38374504937065,126.56800721571182,1193.302026872958,0.005728309508413076,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-4-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-4-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-4-2.jpg']"
wall_e_5,126.6310871310764,40.03560256618923,150.25194498697917,336.17983465367564,0.0016080796485766768,wall_e_,"['data\\scenes\\wall_e_\\wall_e_-Scene-5-0.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-5-1.jpg', 'data\\scenes\\wall_e_\\wall_e_-Scene-5-2.jpg']"
